Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,25.45818,0.2191918,5.47614,16.82084,-0.9741821,-3.363953,22.88083,-1.93811,-3.73938,24.31497,0.263199,1.747204,29.07396,-0.8341064,-1.980347,29.47474,-1.008881,-1.428131,0.09803922,0.1882353,0.2745098
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,46.59528,1.570511,3.738154,46.65164,-3.416595,-4.693542,47.43031,-4.239746,-5.095825,58.02539,-0.9824829,-0.5905457,65.22674,-3.490021,-4.010468,72.44296,-4.348907,-4.22287,0.5921569,0.8117647,0.9568627
-48.28265,126.0837,36.31615,36.12065,-1.386383,-5.728607,20.92669,-1.119629,-3.768066,70.88638,1.995135,1.010972,80.96915,-20.73007,-20.96777,76.30499,-14.78387,-14.70215,77.72597,-4.207214,-3.806915,88.28206,-85.91965,-85.95532,80.601,-172.608,-172.2479,0.6352941,0.8117647,0.9372549
-50,130,35,23.84846,-0.05142212,-5.057587,10.03933,-0.3959045,-3.574097,41.2101,1.275549,4.186488,38.93963,-2.605286,-4.141113,41.08593,-3.490997,-4.572449,39.76733,-0.06048584,0.7491206,44.6853,-1.513763,-2.398621,48.51603,-1.752136,-1.895172,0.3333333,0.372549,0.4117647
-50,130,35,22.4503,0.08244738,-5.004944,8.82751,-0.3193054,-3.561554,38.07091,1.086954,4.442932,34.46842,-2.213043,-3.906525,37.41253,-3.121429,-4.338501,35.2249,0.06830377,1.043667,39.92928,-1.269043,-2.234772,42.78656,-1.48526,-1.704285,0.3411765,0.3411765,0.3686275
-50,130,35,19.16423,0.3869145,-4.896759,5.996885,-0.1422119,-3.538757,38.35677,1.104601,4.419654,34.87461,-2.246857,-3.925751,37.74621,-3.153442,-4.358032,34.89809,0.07641339,1.0647,39.59254,-1.253235,-2.22464,42.37841,-1.468109,-1.692749,0.2784314,0.345098,0.3647059
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,39.78475,1.191348,4.303193,36.90667,-2.421234,-4.027985,39.41555,-3.318115,-4.460724,42.01322,-0.1359558,0.6010329,47.08921,-1.655121,-2.498688,51.38616,-1.90863,-2.015533,0,0.4039216,0.4941176
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,59.59096,2.076869,2.529497,65.28011,-7.019135,-7.719116,62.89264,-7.235687,-7.577515,69.63203,-2.249756,-1.915771,79.36957,-8.934143,-9.182953,87.82471,-36.09189,-35.82129,0.5921569,0.6431373,0.8156863
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,67.02261,2.123192,1.627335,75.73606,-12.78482,-13.17755,71.74782,-10.99921,-11.06061,75.69568,-3.538422,-3.163788,86.75991,-31.67197,-31.76321,83.34609,-169.3465,-169.008,0.5921569,0.7529412,0.9058824
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,66.23957,2.132982,1.736387,74.65083,-11.82675,-12.25122,70.81815,-10.44662,-10.53723,71.77879,-2.622742,-2.280334,82.04016,-12.11743,-12.31183,88.2724,-132.9286,-132.6334,0.5921569,0.7372549,0.8431373
-50,130,35,28.45438,-0.5146179,-5.261902,14.06763,-0.6550903,-3.628204,42.06387,1.32481,4.116292,40.15934,-2.720856,-4.214691,42.08835,-3.598999,-4.644135,45.81884,-0.283844,0.3438965,51.242,-1.935364,-2.706818,56.3021,-2.22699,-2.27475,0.4627451,0.3960784,0.4980392
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,33.77467,0.810752,4.7922,28.39214,-1.74231,-3.660706,32.41938,-2.67334,-4.081787,23.31347,0.2736445,1.812793,28.11652,-0.8018494,-1.963745,28.28634,-0.9725037,-1.411499,0,0.282353,0.227451
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,33.77467,0.810752,4.7922,28.39214,-1.74231,-3.660706,32.41938,-2.67334,-4.081787,24.31497,0.263199,1.747204,29.07396,-0.8341064,-1.980347,29.47474,-1.008881,-1.428131,0,0.282353,0.2392157
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,54.12969,1.908725,3.071022,57.47146,-5.060547,-5.99588,56.37735,-5.676117,-6.229675,57.43452,-0.9382629,-0.5389709,64.52715,-3.374603,-3.907959,71.65124,-4.163269,-4.045105,0.5921569,0.5686275,0.654902
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,56.60149,1.994824,2.834268,61.01288,-5.828094,-6.655792,59.32457,-6.306763,-6.763794,62.38576,-1.355927,-1.005493,70.45573,-4.601654,-5.024231,78.30449,-6.482269,-6.299622,0.5921569,0.6,0.7137255
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,60.39983,2.094131,2.442703,66.43059,-7.409271,-8.075134,63.85825,-7.527283,-7.838226,66.89311,-1.85849,-1.526245,75.97342,-6.641327,-6.95755,84.35347,-13.30157,-13.06332,0.5921569,0.654902,0.7764706
-46.57394,122.7976,37.36022,37.71999,-1.589203,-5.850464,22.38829,-1.223755,-3.806458,67.54277,2.114121,1.55239,76.45359,-13.50311,-13.87479,72.36454,-11.39737,-11.43945,76.20714,-3.690521,-3.310028,87.29861,-39.12482,-39.20221,82.6573,-170.3962,-170.0522,0.6745098,0.7607843,0.9137255
-40.65872,114.3421,39.84037,42.33931,-2.229095,-6.26236,26.68706,-1.543579,-3.939362,70.88638,1.995135,1.010972,80.96915,-20.73007,-20.96777,76.30499,-14.78387,-14.70215,77.97685,-4.303619,-3.899719,88.27263,-96.81012,-96.8389,80.26035,-172.884,-172.5212,0.8,0.8156863,0.9411765
-40.66599,114.2954,39.82953,42.19827,-2.208191,-6.248322,26.55389,-1.533325,-3.934753,69.09416,2.073256,1.315333,78.57375,-16.16174,-16.47101,74.19888,-12.76355,-12.74805,75.69568,-3.538422,-3.163788,86.75991,-31.67197,-31.76321,83.34609,-169.3465,-169.008,0.7921569,0.7843137,0.9058824
-41.56793,115.3984,39.52907,41.62886,-2.124817,-6.192596,26.01752,-1.492279,-3.916565,68.83656,2.081594,1.356223,78.22408,-15.65585,-15.97543,73.89487,-12.51575,-12.50977,73.88554,-3.068054,-2.71109,84.63747,-18.35046,-18.49002,85.75269,-162.9244,-162.6056,0.7882353,0.7843137,0.8784314
-38.82153,112.2748,40.40358,43.4484,-2.396759,-6.376465,27.73926,-1.625458,-3.976776,69.60818,2.05458,1.231729,79.26797,-17.26709,-17.55579,74.80459,-13.28693,-13.25238,74.4059,-3.193634,-2.832062,85.26609,-20.94455,-21.07031,85.06834,-165.4087,-165.0842,0.8235294,0.7882353,0.8823529
-50,130,35,30.28605,-0.7099609,-5.357697,15.68707,-0.7617188,-3.655579,55.78001,1.967865,2.914277,59.83697,-5.555084,-6.418335,58.34468,-6.085358,-6.574371,63.52676,-1.46994,-1.126526,71.84247,-4.999878,-5.396088,79.84088,-7.442566,-7.245575,0.4823529,0.5843138,0.7254902
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,5.253678,0.2529628,3.083843,11.89518,-0.3555908,-1.77478,7.867337,-0.4165955,-1.262848,0,0,0.01568628
-38.134,82.40317,44.07163,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,21.23261,0.1968399,-4.962372,7.775842,-0.2532349,-3.552032,33.77467,0.810752,4.7922,28.39214,-1.74231,-3.660706,32.41938,-2.67334,-4.081787,35.87761,0.0516568,1.001614,40.604,-1.3013,-2.255615,43.6034,-1.520264,-1.728119,0.3176471,0.282353,0.3764706
-48.66162,126.8924,36.05174,35.79438,-1.346039,-5.704926,20.63001,-1.098755,-3.760651,57.42037,2.019917,2.753031,62.18382,-6.120972,-6.913422,60.30169,-6.54071,-6.966034,66.89311,-1.85849,-1.526245,75.97342,-6.641327,-6.95755,84.35347,-13.30157,-13.06332,0.6352941,0.6235294,0.7882353
-45.89529,121.5963,37.72089,38.1894,-1.650421,-5.888092,22.81966,-1.254883,-3.81842,70.88638,1.995135,1.010972,80.96915,-20.73007,-20.96777,76.30499,-14.78387,-14.70215,78.47665,-4.506897,-4.095459,88.08041,-116.5233,-116.5381,79.58101,-173.3803,-173.0124,0.6862745,0.8117647,0.9529412
-43.04663,117.3309,38.98748,40.6119,-1.979462,-6.097015,25.06477,-1.420258,-3.885529,74.66019,1.672249,0.2125529,85.49072,-45.50671,-45.59549,80.64987,-21.92584,-21.70557,81.17815,-5.962097,-5.503021,85.26678,-158.5694,-158.507,75.89883,-175.2417,-174.8463,0.7490196,0.8705882,0.9921569
-46.30072,122.3319,37.50777,38.03346,-1.629974,-5.875488,22.67624,-1.244507,-3.814423,70.37631,2.021227,1.101418,80.29518,-19.20544,-19.46344,75.70733,-14.1496,-14.08667,75.18169,-3.394806,-3.025696,86.18044,-26.39047,-26.49554,84.03563,-168.0489,-167.7159,0.682353,0.8039216,0.8980392
-45.33636,120.7108,37.99722,38.80782,-1.732239,-5.939056,23.38972,-1.296326,-3.834686,71.90177,1.932652,0.8204644,82.2847,-24.53546,-24.73288,77.48918,-16.22293,-16.10382,76.20714,-3.690521,-3.310028,87.29861,-39.12482,-39.20221,82.6573,-170.3962,-170.0522,0.6980392,0.8235294,0.9098039
-47.37613,124.2666,36.89793,36.92697,-1.487579,-5.788849,21.66204,-1.171753,-3.786957,70.12067,2.033088,1.14554,79.95478,-18.51721,-18.78543,75.40728,-13.85089,-13.79739,74.146,-3.130035,-2.770813,84.95333,-19.56781,-19.70047,85.41119,-164.2605,-163.9388,0.654902,0.7960784,0.8784314
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,66.76197,2.12695,1.66412,75.37545,-12.45065,-12.85394,71.43851,-10.80933,-10.88046,68.2702,-2.045135,-1.713257,77.67794,-7.634705,-7.917297,86.15957,-19.63763,-19.383,0.5921569,0.7490196,0.7960784
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,21.45859,-0.09234619,5.814593,11.36719,-0.6476746,-3.284363,18.35923,-1.627106,-3.62973,11.25798,0.3047999,2.637247,17.07735,-0.4805298,-1.819366,14.44246,-0.5866699,-1.285767,0,0.06666667,0.02352941
-48.69598,122.3682,37.29076,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,20.03518,-0.2076416,5.937255,9.446121,-0.5359192,-3.264191,16.76097,-1.52124,-3.597809,20.63827,0.2956427,1.989665,25.59016,-0.72052,-1.923492,25.14044,-0.8793335,-1.372437,0,0.09411765,0.1960784
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,48.2832,1.654659,3.593914,49.0753,-3.720337,-4.918823,49.42854,-4.513702,-5.300812,55.34945,-0.7924805,-0.3638,62.07631,-3.013641,-3.591919,68.86421,-3.61676,-3.526825,0.5921569,0.4941176,0.6313726
-47.63687,124.7836,36.73651,36.76677,-1.467285,-5.776672,21.5157,-1.161346,-3.783142,68.32018,2.096382,1.43629,77.52018,-14.7254,-15.06573,73.28476,-12.0455,-12.05869,74.4059,-3.193634,-2.832062,85.26609,-20.94455,-21.07031,85.06834,-165.4087,-165.0842,0.6509804,0.772549,0.8862745
-40.35791,113.9697,39.93396,42.4798,-2.25,-6.276459,26.81988,-1.553833,-3.94397,74.90838,1.640578,0.1496154,85.72533,-48.82086,-48.89993,80.92812,-22.63013,-22.40076,79.71461,-5.086578,-4.654816,86.98079,-145.1882,-145.168,77.89545,-174.3719,-173.9912,0.8,0.8784314,0.9686275
-42.60736,116.7321,39.15471,40.90512,-2.020905,-6.124084,25.33881,-1.440857,-3.894318,73.91288,1.758347,0.3927737,84.70913,-37.40869,-37.52679,79.80453,-20.0369,-19.84396,79.46834,-4.961395,-4.533875,87.24075,-141.3728,-141.3596,78.23101,-174.197,-173.8189,0.7568628,0.8588235,0.9647059
-50,130,35,16.40434,0.6332836,-4.821472,3.636432,0.004015725,-3.526489,22.59942,-0.001634787,5.717175,12.91456,-0.7387695,-3.303528,19.64438,-1.713654,-3.657928,11.59261,0.3063243,2.61321,17.3721,-0.4880676,-1.822296,14.81514,-0.5964661,-1.28772,0.2078431,0.1058824,0.06666667
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,4.257641,0.2397161,3.161067,11.05456,-0.3366394,-1.768616,6.797005,-0.3891296,-1.261108,0,0.003921569,0.08235294
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,49.4045,1.708106,3.496722,50.68605,-3.939148,-5.086182,50.75817,-4.70874,-5.450409,54.4479,-0.7339478,-0.2909851,61.02536,-2.876556,-3.473907,67.66276,-3.421509,-3.343994,0.5921569,0.4980392,0.6078432
-47.76782,125.0364,36.65442,36.60604,-1.447052,-5.764587,21.369,-1.150909,-3.779327,67.54277,2.114121,1.55239,76.45359,-13.50311,-13.87479,72.36454,-11.39737,-11.43945,68.2702,-2.045135,-1.713257,77.67794,-7.634705,-7.917297,86.15957,-19.63763,-19.383,0.6509804,0.7647059,0.7960784
-43.33566,117.7499,38.87484,40.46449,-1.958771,-6.083557,24.92719,-1.409973,-3.881195,74.66019,1.672249,0.2125529,85.49072,-45.50671,-45.59549,80.64987,-21.92584,-21.70557,73.62439,-3.007629,-2.652802,84.31915,-17.26712,-17.41354,86.09229,-161.3521,-161.0362,0.7607843,0.8862745,0.8901961
-41.11136,114.8865,39.6911,42.05672,-2.187317,-6.234314,26.42034,-1.523071,-3.930176,77.12314,1.273364,-0.4966431,86.76971,-94.60242,-94.59512,83.32679,-31.44592,-31.13568,76.71598,-3.85199,-3.465271,87.76866,-49.94568,-50.00916,81.96982,-171.2625,-170.9131,0.7882353,0.9098039,0.9215686
-43.04663,117.3309,38.98748,40.6119,-1.979462,-6.097015,25.06477,-1.420258,-3.885529,70.88638,1.995135,1.010972,80.96915,-20.73007,-20.96777,76.30499,-14.78387,-14.70215,60.36674,-1.171814,-0.8050232,68.02027,-4.020538,-4.489044,75.5871,-5.281281,-5.124512,0.7490196,0.8117647,0.6862745
-50,130,35,31.71378,-0.8673401,-5.438782,16.95717,-0.8465576,-3.679382,45.18364,1.496938,3.857179,44.62636,-3.183044,-4.52655,45.76247,-4.026611,-4.940948,34.24364,0.09220738,1.106786,38.92038,-1.222168,-2.204895,41.56273,-1.434448,-1.67041,0.509804,0.4196078,0.345098
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,14.37868,-0.6903076,6.439189,1.923059,-0.1078186,-3.22171,10.46849,-1.119751,-3.503143,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-49.85181,129.0542,35.29675,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,23.17046,0.04321161,5.66869,13.6916,-0.7849426,-3.314148,20.28905,-1.757599,-3.672943,25.9815,0.2431263,1.63868,30.68145,-0.8901672,-2.01001,31.4651,-1.071564,-1.458435,0,0.1254902,0.2588235
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,49.96387,1.733997,3.44777,51.4897,-4.054047,-5.175568,51.42209,-4.810333,-5.52948,48.32195,-0.3963928,0.1687955,54.02782,-2.155487,-2.878021,59.56906,-2.486969,-2.497131,0.5921569,0.5294118,0.5607843
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,72.91064,1.854604,0.6152842,83.54181,-29.80148,-29.95905,78.65678,-17.94415,-17.78796,68.5438,-2.084534,-1.752411,78.01736,-7.866058,-8.141937,86.50958,-21.6702,-21.41229,0.5921569,0.854902,0.8078431
-43.48257,117.9426,38.81503,40.31656,-1.93811,-6.07016,24.78925,-1.399658,-3.876862,79.06168,0.7764637,-1.238068,85.64675,-132.3528,-132.2704,85.17915,-46.02109,-45.64026,76.71598,-3.85199,-3.465271,87.76866,-49.94568,-50.00916,81.96982,-171.2625,-170.9131,0.7411765,0.9411765,0.9215686
-42.30847,116.3678,39.26821,41.19622,-2.062408,-6.151337,25.61139,-1.461426,-3.903168,77.85349,1.110075,-0.7519836,86.53983,-111.5025,-111.4668,84.06519,-35.86676,-35.52994,74.66515,-3.258911,-2.894928,85.57539,-22.51221,-22.63107,84.72459,-166.4055,-166.0781,0.7607843,0.9215686,0.8901961
-42.45813,116.5491,39.21161,41.05093,-2.041656,-6.137665,25.47529,-1.451141,-3.898712,78.09605,1.049971,-0.8426819,86.40397,-116.4711,-116.4261,84.30137,-37.58359,-37.23792,75.439,-3.465607,-3.093781,86.47397,-28.81653,-28.91467,83.69087,-168.7338,-168.398,0.7607843,0.9254902,0.9019608
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,72.91064,1.854604,0.6152842,83.54181,-29.80148,-29.95905,78.65678,-17.94415,-17.78796,72.04434,-2.674011,-2.330078,82.36987,-12.66739,-12.85492,88.00826,-140.6455,-140.3472,0.5921569,0.8392157,0.8470588
-50,130,35,15.1042,0.7468609,-4.790649,2.529225,0.07231411,-3.522858,41.2101,1.275549,4.186488,38.93963,-2.605286,-4.141113,41.08593,-3.490997,-4.572449,40.73207,-0.09188843,0.6857716,45.71365,-1.572601,-2.439819,49.74598,-1.816986,-1.944397,0.2039216,0.3843137,0.4352941
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,13.256,-0.7909851,6.542,0.4520001,-0.0249939,-3.220001,9.231002,-1.042999,-3.48999,3.926001,0.235,3.187,10.77583,-0.3304138,-1.766632,6.441905,-0.3800354,-1.260681,0,0,0
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,48.00237,1.640959,3.618075,48.67194,-3.667786,-4.879242,49.09579,-4.466553,-5.265076,57.43452,-0.9382629,-0.5389709,64.52715,-3.374603,-3.907959,71.65124,-4.163269,-4.045105,0.5921569,0.4941176,0.6588235
-50,130,35,34.29992,-1.165344,-5.601166,19.27701,-1.004547,-3.728516,65.71571,2.13713,1.807016,73.92181,-11.25574,-11.70157,70.19547,-10.10495,-10.21515,68.5438,-2.084534,-1.752411,78.01736,-7.866058,-8.141937,86.50958,-21.6702,-21.41229,0.5921569,0.7411765,0.8039216
-40.35791,113.9697,39.93396,42.4798,-2.25,-6.276459,26.81988,-1.553833,-3.94397,80.49627,0.2409059,-1.954926,84.14,-146.7606,-146.6228,86.1852,-65.00488,-64.57184,80.69305,-5.643677,-5.194031,85.85674,-155.3566,-155.3083,76.5611,-174.9816,-174.591,0.8039216,0.9607843,0.9843137
-47.98215,124.8129,36.60595,31.53715,-0.8476257,-5.428436,16.79965,-0.835968,-3.676331,38.35677,1.104601,4.419654,34.87461,-2.246857,-3.925751,37.74621,-3.153442,-4.358032,29.6334,0.1871915,1.402866,34.26719,-1.024628,-2.085205,35.88178,-1.219696,-1.537994,0.5294118,0.345098,0.3019608
-47.298,123.697,36.98667,34.46809,-1.185364,-5.612457,19.42879,-1.015045,-3.731995,41.49481,1.292075,4.163106,39.34623,-2.643372,-4.165161,41.42006,-3.526611,-4.595947,27.64418,0.2197155,1.531039,32.30316,-0.9492798,-2.042389,33.46665,-1.136993,-1.492279,0.6745098,0.3960784,0.2745098
-50,130,35,21.64047,0.1587415,-4.976318,8.127719,-0.2752991,-3.555084,21.74363,-0.06954956,5.790181,11.75317,-0.6703186,-3.28891,18.67998,-1.64859,-3.636566,9.586188,0.2950665,2.758588,15.61432,-0.4438171,-1.805542,12.59044,-0.5383911,-1.27713,0.3176471,0.1098039,0.06666667
-50,130,35,18.7448,0.4248599,-4.88443,5.63722,-0.119873,-3.536499,18.61508,-0.3251038,6.060977,7.540429,-0.4263,-3.248016,15.17229,-1.417755,-3.569336,9.920357,0.2972961,2.734162,15.90549,-0.4510193,-1.808228,12.95931,-0.5479736,-1.278717,0.2666667,0.07450981,0.07058824
-50,130,35,16.1888,0.6522155,-4.816162,3.452667,0.01536162,-3.525818,18.33149,-0.3488464,6.085854,7.161203,-0.4046021,-3.245239,14.85574,-1.397339,-3.564026,15.27723,0.313942,2.353575,20.66061,-0.5757446,-1.85791,18.96262,-0.7068481,-1.314392,0.2235294,0.07058824,0.1333333
-32.95441,103.2939,40.86271,41.19622,-2.062408,-6.151337,25.61139,-1.461426,-3.903168,44.61778,1.466669,3.904541,43.81515,-3.094025,-4.464478,45.09482,-3.944855,-4.882721,33.91599,0.09989296,1.127841,38.58495,-1.20694,-2.195313,41.1552,-1.417908,-1.659576,0.8,0.4235294,0.3490196
-19.50497,95.04229,42.64219,48.48761,-3.245819,-6.987518,32.64891,-2.030365,-4.180603,39.78475,1.191348,4.303193,36.90667,-2.421234,-4.027985,39.41555,-3.318115,-4.460724,76.96944,-3.936554,-3.54657,87.96366,-57.08142,-57.13797,81.62675,-171.6413,-171.2891,0.9843137,0.3647059,0.9254902
-18.70093,92.27297,41.39491,46.57267,-2.904572,-6.735779,30.75517,-1.869324,-4.095978,36.06765,0.9607035,4.605823,31.62823,-1.985352,-3.782318,35.07917,-2.905212,-4.210632,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,0.9254902,0.3294118,1
-13.13141,89.79713,42.01042,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,38.35677,1.104601,4.419654,34.87461,-2.246857,-3.925751,37.74621,-3.153442,-4.358032,81.66057,-6.312958,-5.844055,84.66763,-161.0574,-160.981,75.23992,-175.4776,-175.0774,1,0.345098,1
-13.26395,88.77175,41.2986,48.02139,-3.1604,-6.923798,32.18422,-1.990234,-4.159088,28.89737,0.4728869,5.190913,21.5712,-1.274139,-3.462646,26.80386,-2.225159,-3.860046,58.32,-1.005035,-0.6166077,65.57637,-3.550049,-4.064056,72.83798,-4.447754,-4.31781,0.9686275,0.2156863,0.6588235
-25.51236,87.89829,39.13592,35.63046,-1.325897,-5.693146,20.48112,-1.088318,-3.756989,20.31961,-0.1844177,5.912641,9.829126,-0.5581055,-3.267914,17.07987,-1.542206,-3.603912,22.97941,0.2768602,1.834742,27.79857,-0.7913208,-1.958405,27.89122,-0.9605408,-1.406219,0.6078432,0.09411765,0.2156863
-41.70361,93.79187,43.18641,3.197,1.739,-4.631989,-7.501007,0.6920001,-3.549988,21.17367,-0.1152344,5.839044,10.98178,-0.6251526,-3.279999,18.03883,-1.605743,-3.623077,24.982,0.2555697,1.70368,29.71521,-0.8561707,-1.991913,30.26948,-1.03363,-1.43985,0,0.1098039,0.2509804
-39.56653,110.8052,39.92402,38.1894,-1.650421,-5.888092,22.81966,-1.254883,-3.81842,19.46672,-0.254364,5.986613,8.681955,-0.4918213,-3.257233,16.12432,-1.479584,-3.585999,21.64214,0.2883922,1.922984,26.5329,-0.7502441,-1.937927,26.31605,-0.9136353,-1.38623,0.6862745,0.08627451,0.2078431
-13.43103,90.06537,42.068,48.9455,-3.331268,-7.051727,33.1078,-2.070404,-4.202332,20.88886,-0.1382141,5.863535,10.59696,-0.6027222,-3.275818,17.71881,-1.584473,-3.616547,17.9586,0.3090983,2.169769,23.10429,-0.6453552,-1.888458,22.03132,-0.7910461,-1.340332,1,0.1098039,0.1647059
