Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59881,130.4166,-50.37344,43.08616,-86.89612,-5.582733,86.80022,127.325,-147.3527,37.48809,92.33018,-178.2314,40.2488,-77.23431,4.886714,84.97976,-3.836639,77.84334,37.71239,93.02273,173.341,1,0.4862745,0.4666667
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53506,53.59882,130.4165,-50.37344,57.84056,-88.25394,-4.786102,51.2909,94.11226,-178.667,-16.22586,89.31978,-177.2821,62.58648,-71.35565,10.19807,41.9916,93.19306,172.8149,-40.70538,100.8925,173.9369,1,0.6980392,0.7607843
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59882,130.4166,-50.37341,77.11575,-90.4126,-4.277466,5.091909,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90833,-56.49503,24.32602,5.825583,97.40702,174.692,-80.23431,-106.7643,24.66135,1,1,1
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59881,130.4166,-50.37341,77.11573,-90.4126,-4.277466,5.091911,90.63928,-179.7633,-84.46942,48.97803,-139.0142,77.90831,-56.49506,24.32601,5.825582,97.40703,174.6921,-80.23431,-106.7643,24.66134,1,1,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53506,53.59882,130.4166,-50.37344,77.11573,-90.41257,-4.277435,5.091906,90.63927,-179.7633,-84.46951,48.978,-139.0141,77.90831,-56.495,24.32603,5.825579,97.40703,174.692,-80.23431,-106.7643,24.66139,1,1,1
-13.85611,-170.842,-34.5773,26.01758,163.8004,-31.99103,51.42345,140.2783,-43.61703,24.89069,-85.16241,-6.808105,48.43634,-87.32773,-4.908997,76.97047,-88.55377,-2.710754,20.29084,-79.65262,2.606368,48.31995,-76.74246,6.060063,75.90575,-61.28821,21.30626,0.9294118,0.2352941,0.227451
-18.2428,-156.1351,-29.70566,13.13891,-172.2014,-23.7002,31.71914,179.565,-23.32861,7.860283,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716626,-81.08597,0.956248,11.64043,-80.57208,2.747962,18.0558,-79.85117,4.172275,0.5686275,0,0
-26.08688,-174.0926,-33.12161,6.355354,167.6776,-24.54968,26.38508,158.9403,-23.492,7.860287,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716678,-81.08597,0.9562491,11.64044,-80.57208,2.747975,18.0558,-79.85117,4.172276,0.654902,0,0
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37341,21.74321,-84.84198,-7.050568,40.91109,-86.50998,-4.710175,65.82951,-86.7453,-1.565094,13.58901,-80.22266,2.005063,35.42601,-78.61166,4.44047,55.74686,-74.60745,8.538157,1,0.1921569,0.1490196
-12.96231,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59881,130.4165,-50.37344,45.59804,-87.12634,-5.43454,81.03283,104.3264,-170.0102,28.35121,91.84023,-178.1825,54.91463,-74.10022,7.702825,59.03466,89.30142,169.7533,-13.11481,97.98805,174.9886,1,0.5333334,0.6627451
-13.70529,-171.2279,-34.82312,26.3626,162.9992,-32.40021,51.84876,138.6517,-44.70093,63.58788,-88.80798,-4.534729,37.37286,92.81628,-179.2641,-37.07025,87.60213,-176.2033,77.46378,-57.43991,23.40873,6.945975,97.29971,174.6739,-81.81622,-112.1116,29.91777,0.9411765,0.7843137,0.9921569
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53506,53.59881,130.4166,-50.37341,77.11575,-90.41263,-4.277496,5.091912,90.63927,-179.7633,-84.46945,48.97797,-139.0141,77.90826,-56.49503,24.32603,5.825579,97.40703,174.6921,-80.23431,-106.7643,24.66135,1,1,1
-12.96231,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59881,130.4165,-50.37344,77.11575,-90.4126,-4.277466,5.091902,90.63927,-179.7633,-84.46948,48.978,-139.0141,77.90831,-56.495,24.32606,5.825581,97.40703,174.692,-80.23431,-106.7643,24.66137,1,1,1
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59881,130.4166,-50.37341,41.12109,-86.7153,-5.702057,87.18534,-126.6821,-41.63403,44.62664,92.73476,-178.2312,49.25245,-75.5351,6.413781,71.15295,82.89989,163.8742,6.822481,96.28172,174.8986,1,0.4588235,0.5803922
-14.51917,-169.0443,-33.55954,24.40886,167.3443,-30.29224,49.29826,147.2044,-39.16299,24.89069,-85.16238,-6.808105,48.43634,-87.32773,-4.908997,76.97044,-88.55374,-2.710754,19.95658,-79.68329,2.57515,47.67108,-76.86081,5.955721,74.92628,-62.77905,19.84467,0.8784314,0.2745098,0.2705882
-13.5054,-171.7257,-35.15707,26.80723,161.9406,-32.95529,52.37711,136.4698,-46.17502,48.36723,-87.37952,-5.276825,74.3405,99.03928,-174.9316,18.26785,91.31187,-178.077,60.36224,-72.28085,9.351748,46.99477,92.31254,172.1916,-32.64032,99.89371,174.442,0.9568627,0.5607843,0.7294118
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37341,38.29878,-86.45383,-5.878693,80.77254,-97.76395,-13.12259,54.85999,93.38646,-178.1421,22.29356,-79.46375,2.796641,52.21972,-75.95328,6.761959,81.4493,-45.36902,37.04599,1,0.4196078,0.2509804
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59881,130.4166,-50.37344,37.73243,-86.40103,-5.914856,79.41476,-96.23724,-11.6795,56.91026,93.53415,-178.1055,20.62498,-79.62177,2.637728,48.96915,-76.62064,6.167735,76.87545,-59.57745,22.98761,1,0.4078431,0.2313726
-19.06506,-157.1271,-30.02158,11.95988,-173.17,-23.73199,30.27032,178.8236,-23.09875,28.03964,-85.47525,-6.575409,56.00341,-88.29593,-5.301544,88.09299,-106.0462,-19.56894,15.93766,-80.03308,2.210392,39.9165,-78.05875,4.913577,62.85205,-72.15955,10.80092,0.5803922,0.282353,0.1843137
-18.75809,-153.9626,-29.41043,11.32279,-169.2279,-23.15088,28.72933,-176.513,-22.12103,32.32764,-85.89081,-6.273315,66.35487,-90.164,-6.444,76.40573,95.92608,-176.76,27.93344,-78.87811,3.36759,63.29648,-72.55981,9.879443,77.60882,72.83268,154.697,0.5764706,0.3372549,0.3137255
-13.40598,-171.9674,-35.32666,27.02295,161.4155,-33.23682,52.62453,135.3741,-46.92355,55.17229,-88.00479,-4.915985,57.77785,94.92464,-178.1833,-6.519257,89.9398,-177.5896,66.63783,-69.26373,12.13107,32.74988,94.52303,173.635,-55.52551,103.5295,172.1429,0.9647059,0.6588235,0.8196079
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59882,130.4166,-50.37341,40.55796,-86.6633,-5.736816,86.0304,-113.7827,-28.81448,46.67041,92.85646,-178.2233,37.69854,-77.62622,4.530949,82.00017,-44.69693,37.15858,46.26075,91.6431,172.3344,1,0.4588235,0.4431373
-18.72986,-179.3283,-36.89807,22.47446,153.4824,-32.33011,49.59145,129.2032,-43.57544,59.68815,-88.42896,-4.700684,46.80721,93.64547,-178.9082,-22.93808,88.83974,-177.0116,70.77428,-66.28955,14.9202,23.12402,95.661,174.1861,-70.77924,109.6141,166.8755,1,0.7254902,0.8823529
-17.61209,-178.0992,-36.79645,23.51228,154.5624,-32.79312,50.35655,129.487,-44.85138,77.11575,-90.4126,-4.277435,5.091913,90.63928,-179.7633,-84.46942,48.97803,-139.0141,77.90826,-56.49503,24.32602,5.825587,97.40704,174.692,-80.23431,-106.7643,24.66138,1,1,1
-16.50244,-176.8816,-36.6712,24.55251,155.6364,-33.23602,51.12157,129.7469,-46.13556,77.11573,-90.4126,-4.277466,5.091918,90.63927,-179.7633,-84.46948,48.97808,-139.0142,77.90831,-56.49506,24.326,5.825582,97.40704,174.6921,-80.23425,-106.7643,24.6614,1,1,1
-13.85611,-170.842,-34.5773,26.01757,163.8004,-31.99103,51.42345,140.2783,-43.61703,17.74676,-84.42233,-7.373901,31.42056,-85.57581,-4.637299,51.78235,-85.51657,-1.238922,14.59578,-80.1427,2.092449,37.34714,-78.38535,4.633601,58.79037,-73.69012,9.37709,0.9137255,0.1098039,0.1098039
-15.30466,-166.7113,-32.48688,22.32586,171.5757,-28.49261,46.30106,154.8976,-34.57468,7.860289,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716634,-81.08597,0.9562427,11.64044,-80.57208,2.747963,18.05581,-79.85117,4.172276,0.8196079,0,0
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37344,46.70861,-87.22791,-5.370575,78.35983,101.5163,-172.6724,24.30831,91.62804,-178.1463,50.46124,-75.25833,6.661954,68.61134,84.81815,165.6865,2.597894,96.64497,174.966,1,0.5568628,0.6235294
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59882,130.4165,-50.37344,66.646,-89.11902,-4.421906,30.00861,92.25967,-179.4498,-48.10611,86.24895,-175.1784,70.01421,-66.92365,14.32197,24.90907,95.46301,174.1018,-67.97598,107.9128,168.4283,1,0.8313726,0.8705882
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37341,69.64642,-89.44241,-4.331757,22.81783,91.76264,-179.5805,-58.87469,84.21407,-173.4616,69.24675,-67.51874,13.76223,26.70352,95.25876,174.0095,-65.1427,106.5656,169.6251,1,0.8823529,0.8588235
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37341,55.17229,-88.00482,-4.915985,57.77786,94.92465,-178.1833,-6.519257,89.93979,-177.5896,56.08006,-73.75427,8.01489,56.48573,90.0919,170.4275,-17.26425,98.3576,174.9327,1,0.6156863,0.6313726
-20.35144,-146.4792,-28.86404,5.28123,-159.4918,-21.97174,18.68842,-164.4295,-19.45703,7.860287,-83.3067,-8.260773,8.311199,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.8716633,-81.08597,0.9562443,11.64043,-80.57208,2.74797,18.0558,-79.85117,4.172279,0.4078431,0,0
-22.67847,-132.1547,-29.24875,-5.31665,-141.9942,-21.8623,0.8150992,-144.2609,-18.24078,18.3167,-84.48315,-7.326691,32.76928,-85.70496,-4.637817,53.77828,-85.66785,-1.256317,5.206919,-80.82047,1.305407,19.65,-80.04724,3.215765,30.72267,-78.75562,4.990808,0.3803922,0.2196078,0.1215686
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59882,130.4166,-50.37341,53.55585,-87.85532,-4.998047,61.71238,95.53839,-177.7708,-0.6337891,90.28574,-177.7388,62.03444,-71.59763,9.97619,43.23797,92.98685,172.6739,-38.69879,100.6253,174.084,1,0.6588235,0.7686275
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59882,130.4166,-50.37341,71.36916,-89.63992,-4.292542,18.70632,91.49245,-179.6383,-65.01752,82.37796,-171.8072,77.90831,-56.495,24.32603,5.825581,97.40704,174.692,-80.23431,-106.7643,24.66136,1,0.9058824,1
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59881,130.4166,-50.37341,74.2738,-90.00214,-4.256348,11.80467,91.05417,-179.713,-75.24048,76.18192,-165.9173,77.90826,-56.49506,24.32602,5.825583,97.40704,174.6921,-80.23431,-106.7643,24.66134,0.9254902,0.9647059,1
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59882,130.4166,-50.37341,77.11572,-90.4126,-4.277466,5.091909,90.63927,-179.7633,-84.46948,48.97798,-139.0141,77.90831,-56.49503,24.32604,5.82558,97.40704,174.6921,-80.23431,-106.7643,24.66136,1,1,1
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59881,130.4165,-50.37344,77.11575,-90.4126,-4.277466,5.091907,90.63928,-179.7633,-84.46942,48.97801,-139.0141,77.90831,-56.49503,24.32601,5.825582,97.40704,174.6921,-80.23431,-106.7642,24.66133,1,1,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37341,77.11575,-90.4126,-4.277466,5.091917,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90829,-56.49506,24.32601,5.825586,97.40702,174.692,-80.23425,-106.7643,24.66137,1,0.3529412,0.3490196
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53506,53.59882,130.4166,-50.37341,33.18351,-85.97253,-6.214966,68.42522,-90.68799,-6.830078,73.3287,95.29736,-177.2234,29.25111,-78.72852,3.50987,65.89722,-71.33417,11.03422,73.63162,79.21811,160.9426,0.9921569,0.345098,0.3294118
-14.16016,-170.0378,-34.09781,25.29799,165.4217,-31.19165,50.49892,143.5017,-41.51004,21.4573,-84.81247,-7.07312,40.22965,-86.44025,-4.699097,64.82073,-86.6377,-1.519531,8.555678,-80.59561,1.579921,25.90618,-79.55356,3.639912,40.64111,-77.56903,5.947993,0.9058824,0.1882353,0.09019608
-15.41104,-166.3789,-32.35254,22.03007,172.1514,-28.26642,45.85952,155.8971,-34.01038,21.17146,-84.7829,-7.095734,39.5487,-86.37112,-4.689026,63.81268,-86.53473,-1.478943,8.22043,-80.61896,1.552189,25.27711,-79.60706,3.594287,39.64309,-77.70697,5.833643,0.8117647,0.1843137,0.08627451
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37341,51.11078,-87.63062,-5.126617,67.66644,96.76897,-176.8488,8.272929,90.78074,-177.9224,67.95185,-68.43341,12.90525,29.71447,94.90246,173.836,-60.36441,104.8381,171.0971,1,0.6078432,0.8470588
-19.26266,-154.3271,-29.58261,10.47708,-169.5156,-23.14984,27.60474,-176.6125,-21.93793,69.89382,-89.47018,-4.32547,22.22667,91.72327,-179.5895,-59.75894,83.99177,-173.2654,77.90831,-56.49503,24.32603,5.825587,97.40704,174.6921,-80.23431,-106.7642,24.66132,0.5686275,0.8823529,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37344,77.11573,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90826,-56.49506,24.32601,5.825582,97.40704,174.692,-80.23425,-106.7643,24.66136,1,1,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37341,77.11576,-90.4126,-4.277466,5.091917,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90829,-56.49506,24.32599,5.825587,97.40704,174.6921,-80.23428,-106.7643,24.66134,1,1,1
-13.25739,-172.3213,-35.58417,27.33827,160.6333,-33.66391,52.97464,133.7256,-48.0596,57.84057,-88.25397,-4.786102,51.29092,94.11226,-178.667,-16.22586,89.31978,-177.2821,71.02598,-66.06879,15.12886,22.5311,95.7257,174.2126,-71.70596,110.2869,166.2517,0.9568627,0.654902,0.8431373
-15.62509,-165.6988,-32.09027,21.42593,173.311,-27.82404,44.94806,157.8776,-32.91577,11.50926,-83.73306,-7.917572,16.7744,-84.18475,-4.808136,30.1146,-84.00659,-1.348175,0.8716562,-81.08597,0.9562468,11.64043,-80.57208,2.747963,18.0558,-79.85117,4.172278,0.8352941,0.05098039,0
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59881,130.4166,-50.37341,17.1772,-84.36127,-7.421509,30.07443,-85.44757,-4.639709,49.79038,-85.36963,-1.227753,0.8716637,-81.08597,0.9562453,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172271,1,0.1294118,0
-16.33139,-163.3463,-31.29843,19.34855,177.1558,-26.48138,41.73499,164.1482,-29.6713,15.75521,-84.20715,-7.542053,26.72102,-85.12997,-4.657959,44.82858,-85.01611,-1.222382,3.202904,-80.94669,1.14334,15.9351,-80.30408,2.99021,24.84261,-79.3089,4.568356,0.7450981,0.1098039,0.02745098
-19.55939,-150.3587,-29.06497,8.371016,-164.4564,-22.45932,23.83874,-170.468,-20.59143,39.14717,-86.53265,-5.824921,82.79095,-101.079,-16.31366,51.78652,93.17792,-178.1833,35.44666,-77.94714,4.237435,77.98071,-58.62161,23.38072,53.7229,90.01707,171.0108,0.5254902,0.4509804,0.4196078
-15.51788,-166.0414,-32.22031,21.73009,172.7298,-28.04355,45.4085,156.8905,-33.4574,77.11572,-90.4126,-4.277466,5.091914,90.63927,-179.7633,-84.46948,48.97808,-139.0142,77.90826,-56.49506,24.32602,5.825585,97.40704,174.6921,-80.23431,-106.7643,24.66138,0.8039216,1,1
-17.84357,-157.7477,-29.97333,14.50405,-174.4665,-24.1828,33.9536,176.4808,-24.39697,77.11571,-90.4126,-4.277466,5.091912,90.63928,-179.7633,-84.46942,48.97806,-139.0142,77.90826,-56.49503,24.32602,5.825587,97.40703,174.6921,-80.23428,-106.7643,24.66134,0.6392157,1,1
-16.6626,-162.1862,-30.96552,18.33236,178.9706,-25.9122,40.12917,166.962,-28.33273,77.11572,-90.4126,-4.277496,5.091912,90.63927,-179.7633,-84.46948,48.978,-139.0141,77.90829,-56.49503,24.32603,5.825587,97.40703,174.6921,-80.23431,-106.7643,24.66134,0.7254902,1,1
-14.10928,-170.1749,-34.17657,25.42065,165.1497,-31.32309,50.65978,142.9675,-41.85529,72.82923,-89.81659,-4.268829,15.23213,91.26987,-179.6791,-70.1864,80.0217,-169.6048,77.90831,-56.49503,24.32603,5.825584,97.40702,174.6921,-80.23425,-106.7643,24.66137,0.9098039,0.9294118,1
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.59882,130.4166,-50.37344,63.84484,-88.83356,-4.524567,36.75277,92.76698,-179.2823,-37.99948,87.50516,-176.1341,72.02419,-65.13434,16.01435,20.17019,95.97871,174.3105,-75.3642,113.7623,162.9706,1,0.7882353,0.9058824
-22.54047,-133.1954,-29.17365,-4.589905,-143.2427,-21.79758,2.052232,-145.6704,-18.2103,68.40342,-89.30566,-4.366119,25.79238,91.96388,-179.5315,-54.4223,85.18324,-174.2993,74.69436,-62.04776,18.96134,13.76911,96.63409,174.5226,-84.38437,145.0322,132.2217,0.2980392,0.8627451,0.945098
-20.74033,-144.4358,-28.81961,3.691052,-156.9312,-21.80646,16.02724,-161.3911,-19.02954,54.09594,-87.90518,-4.970367,60.39755,95.31997,-177.9218,-2.600494,90.17213,-177.6916,63.95459,-70.71606,10.78626,38.88966,93.67485,173.1308,-45.69186,101.6275,173.4933,0.4627451,0.6392157,0.7843137
-17.22119,-160.1466,-30.45865,16.56086,-177.9463,-25.0369,37.29184,171.5524,-26.31705,51.6562,-87.6806,-5.097473,66.33839,96.45159,-177.0968,6.285971,90.67262,-177.8854,58.95069,-72.80615,8.873641,50.1442,91.67278,171.7077,-27.54962,99.34557,174.6614,0.682353,0.6078432,0.7098039
-12.96234,-172.9974,-36.11047,27.93919,159.0884,-34.53503,53.59882,130.4165,-50.37344,55.44059,-88.02972,-4.902618,57.12506,94.83323,-178.2415,-7.49585,89.88049,-177.5623,56.08006,-73.75427,8.014909,56.48574,90.09189,170.4275,-17.26425,98.3576,174.9327,1,0.6627451,0.6705883
-12.96231,-172.9974,-36.11047,27.93919,159.0885,-34.53506,53.59882,130.4166,-50.37341,54.90367,-87.97989,-4.929474,58.4315,95.01885,-178.1224,-5.541443,89.99859,-177.6161,55.2069,-74.01538,7.779321,58.39693,89.50978,169.9328,-14.15393,98.07952,174.9772,1,0.654902,0.6588235
-20.18307,-147.3338,-28.89462,5.953938,-160.5729,-22.05875,19.81208,-165.7264,-19.6683,51.11077,-87.63062,-5.126617,67.66648,96.76897,-176.8488,8.272922,90.78075,-177.9224,59.79952,-72.49548,9.156176,48.25263,92.06624,172.0081,-30.60843,99.66882,174.5375,0.4784314,0.6,0.7215686
-14.6745,-168.6001,-33.33603,24.01155,168.1784,-29.91812,48.74435,148.7702,-38.19604,48.64279,-87.40472,-5.261475,73.67113,98.73777,-175.1973,17.26412,91.25919,-178.0638,52.85237,-74.66611,7.193589,63.50475,87.58767,168.2377,-5.809998,97.35873,175.0228,0.8862745,0.5450981,0.6117647
-12.96231,-172.9974,-36.11047,27.93919,159.0884,-34.53506,53.59881,130.4166,-50.37341,36.59808,-86.29498,-5.988129,76.68251,-94.07898,-9.690979,61.01312,93.85722,-178.0035,41.19832,-77.07983,5.02632,84.97477,19.11269,100.7247,34.50545,93.45575,173.6256,1,0.3960784,0.4784314
-12.96231,-172.9974,-36.11047,27.9392,159.0884,-34.53503,53.59882,130.4166,-50.37344,41.12109,-86.71527,-5.702057,87.18506,-126.6819,-41.63385,44.62666,92.73477,-178.2312,48.94893,-75.60242,6.353418,71.78591,82.3397,163.3401,7.880567,96.18959,174.8775,1,0.4627451,0.5843138
-12.96234,-172.9974,-36.11047,27.93918,159.0884,-34.53503,53.5988,130.4166,-50.37344,45.04137,-87.07538,-5.466949,82.36139,106.4417,-167.9696,30.37708,91.94724,-178.1974,52.25795,-74.81931,7.055951,64.78262,86.99501,167.7004,-3.713623,97.18076,175.0181,1,0.5137255,0.6196079
-22.75275,-170.1267,-32.61761,10.81456,171.2178,-25.25665,31.72824,161.2503,-25.37665,36.59808,-86.29498,-5.988129,76.68252,-94.07901,-9.69101,61.01312,93.85722,-178.0036,32.8518,-78.2912,3.919789,72.98437,-66.12091,16.04143,62.20161,87.2486,168.5647,0.6862745,0.3960784,0.3764706
-14.5192,-169.0443,-33.55954,24.40887,167.3443,-30.29224,49.29826,147.2044,-39.16299,41.9644,-86.793,-5.650482,88.19258,-173.7325,-88.56586,41.56432,92.55784,-178.2362,44.95622,-76.41638,5.623438,79.77184,68.98752,150.316,21.69279,94.90668,174.4269,0.8784314,0.4705882,0.5254902
-14.36475,-169.4774,-33.78738,24.79644,166.5162,-30.67322,49.82872,145.6257,-40.15359,7.86029,-83.3067,-8.260773,8.311196,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.8716669,-81.08597,0.9562456,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172276,0.8901961,0,0
-17.27747,-159.9353,-30.41132,16.37848,-177.6338,-24.95447,36.9975,172.0053,-26.12991,27.75344,-85.44711,-6.596191,55.31424,-88.19864,-5.254974,87.11053,-99.09775,-12.67722,14.93132,-80.1156,2.121778,37.98866,-78.30652,4.70105,59.8056,-73.34491,9.69589,0.6784314,0.2745098,0.1647059
-28.59479,-176.7322,-33.32788,2.573948,165.5945,-23.90216,21.50495,157.8948,-21.97266,13.20361,-83.9249,-7.764832,20.73133,-84.56335,-4.731628,35.96756,-84.40698,-1.276215,2.202808,-81.00742,1.062916,14.0892,-80.42285,2.883919,21.92405,-79.55316,4.387589,0.6196079,0.07450981,0.01568628
-15.81342,-176.1262,-36.58124,25.20347,156.3046,-33.50259,51.59935,129.8969,-46.94266,13.76965,-83.98819,-7.714661,22.05694,-84.68915,-4.710907,37.92846,-84.54074,-1.258209,0.871658,-81.08597,0.9562497,11.64042,-80.57205,2.747966,18.0558,-79.85117,4.172275,1,0.07843138,0
-22.26376,-136.7744,-29.12296,-2.596466,-147.4877,-21.75836,5.553407,-150.4151,-18.29755,9.540381,-83.50537,-8.100281,12.19775,-83.73785,-4.924194,23.34566,-83.53461,-1.463989,0.8716694,-81.08597,0.9562458,11.64044,-80.57208,2.747971,18.05581,-79.85117,4.172277,0.3372549,0.02352941,0
-13.80576,-170.9718,-34.65878,26.13369,163.5327,-32.12671,51.56797,139.7371,-43.97617,35.46167,-86.18823,-6.062561,73.93687,-92.60968,-8.394745,65.11806,94.2328,-177.8483,31.21952,-78.49487,3.72989,69.77993,-68.93042,13.3276,67.44814,84.56366,166.07,0.9372549,0.4078431,0.4
-14.67447,-168.6001,-33.33603,24.01155,168.1784,-29.91812,48.74435,148.7702,-38.19608,74.03413,-89.97049,-4.257568,12.37264,91.08969,-179.7078,-74.40808,76.98382,-166.6939,67.95186,-68.43341,12.90525,29.71447,94.90246,173.836,-60.36441,104.8381,171.097,0.8666667,0.9490196,0.8392157
-14.05847,-170.3107,-34.2558,25.54222,164.8785,-31.45523,50.81792,142.432,-42.20297,77.11572,-90.4126,-4.277466,5.091914,90.63927,-179.7633,-84.46942,48.978,-139.0141,77.90829,-56.49506,24.32601,5.825588,97.40704,174.6921,-80.23425,-106.7643,24.66137,0.9137255,1,1
-15.09299,-167.361,-32.76178,22.90479,170.4325,-28.9549,47.15515,152.8798,-35.73721,58.89841,-88.35388,-4.736725,48.72275,93.83752,-178.8124,-20.0701,89.05113,-177.134,50.46123,-75.25833,6.66194,68.61136,84.81815,165.6865,2.597894,96.64497,174.966,0.8235294,0.6862745,0.5647059
-19.61639,-150.0907,-29.04575,8.154654,-164.1084,-22.41766,23.47904,-170.0373,-20.49765,27.18097,-85.39063,-6.637939,53.93654,-88.01056,-5.16925,85.0976,-93.64749,-7.340912,0.871671,-81.08597,0.956244,11.64043,-80.57208,2.747962,18.0558,-79.85117,4.172274,0.5176471,0.2666667,0
-18.81543,-153.7142,-29.3811,11.11691,-168.8931,-23.09485,28.38938,-176.0795,-21.99799,74.75185,-90.06647,-4.255188,10.67267,90.98362,-179.723,-76.89008,74.28953,-164.0754,10.23276,-80.4762,1.719631,29.06249,-79.27026,3.880828,45.65004,-76.79327,6.603688,0.572549,0.9921569,0.1254902
-17.72989,-158.196,-30.05576,14.88619,-175.1063,-24.32947,34.57666,175.5928,-24.72372,77.11569,-90.4126,-4.277496,5.091912,90.63927,-179.7633,-84.46948,48.97803,-139.0141,18.6184,-79.8035,2.451595,45.07929,-77.30255,5.568471,70.94493,-67.20432,15.53446,0.6470588,1,0.2039216
-19.21649,-151.9368,-29.19571,9.654087,-166.5239,-22.73108,25.96865,-173.0538,-21.19675,47.81535,-87.3291,-5.30777,75.68008,99.71976,-174.3232,20.27798,91.41721,-178.1021,0.8716611,-81.08597,0.9562482,11.64044,-80.57205,2.747972,18.0558,-79.85117,4.172274,0.5450981,0.5529412,0
-21.01385,-142.934,-28.81113,2.538906,-155.0684,-21.72104,14.09484,-159.2066,-18.77921,7.860286,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716567,-81.08597,0.956252,11.64043,-80.57208,2.74797,18.0558,-79.85117,4.172276,0.4196078,0,0
-22.15735,-135.9125,-29.00763,-2.660736,-146.5109,-21.67648,5.327038,-149.3714,-18.20697,7.860287,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716609,-81.08597,0.9562503,11.64044,-80.57205,2.74797,18.0558,-79.85117,4.172276,0.3333333,0,0
-20.68515,-144.7319,-28.82361,3.919908,-157.3004,-21.82681,16.41065,-161.8265,-19.08508,28.32582,-85.50336,-6.554749,56.69274,-88.3956,-5.35083,88.99245,-126.2752,-39.74124,0.8716572,-81.08597,0.9562443,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172276,0.4509804,0.3372549,0
-17.78671,-157.9725,-30.01422,14.69556,-174.7868,-24.25565,34.266,176.0372,-24.55911,74.75188,-90.0665,-4.255219,10.67267,90.98363,-179.723,-76.89005,74.28951,-164.0754,18.6184,-79.8035,2.451589,45.07929,-77.30255,5.56847,70.94491,-67.20435,15.53446,0.654902,0.9764706,0.2235294
