Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-31.11154,-132.5922,-37.62277,-29.58286,-136.4192,-31.00797,-36.30536,-132.3641,-29.71301,7.860283,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716671,-81.08597,0.9562459,11.64044,-80.57208,2.747967,18.0558,-79.85117,4.172275,0,0,0,0.2980392
-31.00427,-132.1594,-37.58307,-29.4736,-135.9811,-30.9772,-36.19824,-131.9361,-29.67032,7.860281,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716588,-81.08597,0.956243,11.64044,-80.57208,2.747963,18.0558,-79.85117,4.172271,0,0,0,0.2941177
-32.20734,-136.9846,-37.97205,-30.69617,-140.8655,-31.26578,-37.39987,-136.7135,-30.09052,7.860288,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.871664,-81.08597,0.9562445,11.64043,-80.57208,2.747966,18.0558,-79.8512,4.172275,0,0,0,0.3372549
-32.20734,-136.9846,-37.97202,-30.69617,-140.8655,-31.26578,-37.39987,-136.7135,-30.09052,7.860281,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716573,-81.08597,0.9562439,11.64043,-80.57208,2.747965,18.05579,-79.85117,4.172271,0,0,0,0.3372549
-31.87436,-135.6548,-37.87665,-30.35849,-139.5193,-31.19827,-37.06729,-135.3956,-29.98703,7.860283,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716651,-81.08597,0.9562439,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172273,0,0,0,0.3215686
-31.43594,-133.8977,-37.73682,-29.91302,-137.7407,-31.09497,-36.62936,-133.6558,-29.83588,7.860283,-83.3067,-8.260773,8.31119,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716694,-81.08597,0.9562469,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172278,0,0,0,0.3098039
-31.21924,-133.0262,-37.66162,-29.6925,-136.8585,-31.03787,-36.4129,-132.7934,-29.75485,7.860282,-83.3067,-8.260773,8.31119,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,0.8716588,-81.08597,0.9562504,11.64042,-80.57205,2.74797,18.0558,-79.85117,4.17228,0,0,0,0.3019608
-31.43594,-133.8977,-37.73679,-29.91302,-137.7407,-31.09497,-36.62936,-133.6558,-29.83588,7.860286,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716673,-81.08597,0.9562485,11.64043,-80.57208,2.747968,18.05581,-79.85117,4.172277,0,0,0,0.3098039
-31.21924,-133.0262,-37.66162,-29.6925,-136.8585,-31.03787,-36.41293,-132.7934,-29.75485,7.860286,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.5978,-83.11975,-1.5896,0.871663,-81.08597,0.9562497,11.64043,-80.57208,2.74797,18.0558,-79.85117,4.172278,0,0,0,0.3019608
-31.32736,-133.4614,-37.69965,-29.80261,-137.299,-31.06689,-36.5209,-133.224,-29.79581,7.860287,-83.3067,-8.260773,8.311188,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716592,-81.08597,0.9562479,11.64043,-80.57208,2.747969,18.0558,-79.85117,4.172278,0,0,0,0.3058824
