Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-33.68466,-142.8628,-38.28381,-32.1879,-146.8154,-31.45346,-38.87585,-142.5499,-30.43271,63.07274,-88.75696,-4.555359,38.61647,92.91676,-179.226,-35.20682,87.78944,-176.3347,6.545319,-80.73273,1.414495,22.14307,-79.86038,3.377332,34.67308,-78.32776,5.328618,0,0.7843137,0.07058824,0.3882353
-33.56934,-142.4042,-38.26596,-32.07184,-146.3512,-31.44537,-38.76059,-142.0939,-30.41287,68.15356,-89.27872,-4.373596,26.39103,92.00507,-179.5208,-53.52579,85.35332,-174.443,10.90389,-80.42706,1.776058,30.32994,-79.14902,3.983756,47.66174,-76.43509,6.912808,0,0.854902,0.1176471,0.3843137
-32.83005,-141.1959,-37.75089,-30.27872,-145.8075,-30.6347,-36.15118,-142.3759,-29.01068,71.61355,-89.66885,-4.287903,18.12408,91.4548,-179.6456,-65.88562,82.04933,-171.5043,14.59579,-80.1427,2.092446,37.34714,-78.38538,4.63359,58.79036,-73.69016,9.377077,0.01568628,0.9176471,0.1607843,0.3568628
-31.45346,-137.5644,-37.01239,-27.82877,-142.7459,-29.72525,-32.87366,-140.0786,-27.56592,76.41125,-90.30374,-4.265137,6.752186,90.74123,-179.7527,-82.39929,61.61456,-151.576,18.9531,-79.77377,2.48229,45.72665,-77.19659,5.661044,71.94731,-66.27939,16.43091,0.03921569,0.9882353,0.2117647,0.3137255
-31.10962,-142.1755,-35.87579,-24.11298,-149.2164,-27.81616,-26.40146,-148.3405,-24.67523,77.11572,-90.4126,-4.277466,5.0919,90.63927,-179.7633,-84.46948,48.97802,-139.0141,22.95994,-79.39883,2.861268,53.52168,-75.6554,7.029561,83.00723,-34.75522,47.59834,0.1019608,1,0.2588235,0.3098039
-30.76556,-143.5415,-35.36844,-22.29608,-151.2898,-27.07864,-23.36227,-151.0537,-23.65289,77.11575,-90.41263,-4.277466,5.091914,90.63927,-179.7633,-84.46942,48.978,-139.0141,27.27311,-78.95114,3.297666,61.99413,-73.09064,9.383242,79.507,67.89342,149.8261,0.1294118,1,0.3098039,0.3019608
-30.43512,-142.7066,-35.19226,-21.746,-150.519,-26.92316,-22.63736,-150.3696,-23.46182,77.11575,-90.4126,-4.277466,5.091919,90.63927,-179.7633,-84.46948,48.97803,-139.0142,30.23657,-78.6131,3.618853,67.84216,-70.23413,12.07968,70.56123,82.30081,163.9175,0.1333333,1,0.345098,0.2901961
-30.39279,-143.321,-35.07556,-21.28644,-151.3309,-26.74173,-21.82755,-151.3475,-23.2171,77.11575,-90.4126,-4.277466,5.091914,90.63928,-179.7633,-84.46942,48.97808,-139.0142,30.23656,-78.6131,3.618854,67.84216,-70.23413,12.07967,70.56123,82.3008,163.9175,0.1411765,1,0.345098,0.2901961
-30.18829,-142.572,-34.99429,-21.07416,-150.5568,-26.69772,-21.61526,-150.5738,-23.173,77.11572,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46942,48.97793,-139.0141,26.61185,-79.02304,3.228537,60.69096,-73.57632,8.931574,81.29388,60.885,142.885,0.1411765,1,0.3019608,0.282353
-30.72375,-144.1487,-35.25043,-21.83682,-152.0971,-26.89297,-22.55301,-152.0303,-23.40005,66.64598,-89.11902,-4.421906,30.00862,92.25966,-179.4498,-48.10611,86.24893,-175.1784,17.27865,-79.92007,2.330049,42.49417,-77.69958,5.223375,66.90908,-70.1077,12.74329,0.1372549,0.8313726,0.1921569,0.3019608
-31.60123,-144.7604,-35.92175,-24.19934,-152.0696,-27.69568,-26.13809,-151.3772,-24.47467,52.7435,-87.78052,-5.040192,63.6905,95.89783,-177.5133,2.32503,90.45339,-177.805,8.555675,-80.59561,1.57992,25.90617,-79.55356,3.63991,40.64111,-77.56903,5.947993,0.1098039,0.6235294,0.09019608,0.3294118
-32.17386,-141.4618,-37.02402,-27.93222,-147.0751,-29.47498,-32.46094,-144.7527,-27.1344,45.04137,-87.07538,-5.466949,82.36139,106.4418,-167.9696,30.37707,91.94725,-178.1974,1.536892,-81.04703,1.009506,12.86303,-80.49872,2.815168,19.98658,-79.70587,4.276532,0.05098039,0.5137255,0.007843138,0.3411765
-32.43115,-137.8769,-38.03091,-30.92282,-141.7686,-31.30594,-37.62341,-137.5982,-30.15457,23.74574,-85.04678,-6.895111,45.69412,-87.01779,-4.818787,72.91089,-87.69885,-2.093048,0.8716568,-81.08597,0.9562432,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172272,0,0.2196078,0,0.345098
-32.31906,-137.4302,-38.00192,-30.80933,-141.3165,-31.28635,-37.51147,-137.1552,-30.12305,8.699414,-83.40643,-8.180054,10.25015,-83.54361,-4.982727,20.46528,-83.32874,-1.523743,0.8716612,-81.08597,0.9562455,11.64042,-80.57205,2.747967,18.05579,-79.85117,4.172275,0,0.01176471,0,0.3411765
-32.31906,-137.4302,-38.00195,-30.80936,-141.3165,-31.28635,-37.51144,-137.1552,-30.12305,7.860286,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716705,-81.08597,0.956239,11.64043,-80.57208,2.747959,18.0558,-79.85117,4.172268,0,0,0,0.3372549
-32.31906,-137.4302,-38.00192,-30.80933,-141.3165,-31.28635,-37.51144,-137.1552,-30.12305,7.860282,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716572,-81.08597,0.956246,11.64044,-80.57205,2.747965,18.0558,-79.85117,4.172276,0,0,0,0.3411765
-32.31906,-137.4302,-38.00192,-30.80933,-141.3165,-31.28635,-37.51147,-137.1552,-30.12305,7.860287,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716583,-81.08597,0.956247,11.64044,-80.57205,2.747969,18.0558,-79.85117,4.172276,0,0,0,0.3490196
-32.65634,-138.7736,-38.08594,-31.15063,-142.6763,-31.3421,-37.84836,-138.4877,-30.21466,8.139794,-83.34003,-8.233765,8.956542,-83.41302,-5.024719,18.55217,-83.18979,-1.566956,0.8716623,-81.08597,0.9562463,11.64044,-80.57205,2.747968,18.0558,-79.85117,4.172276,0,0.003921569,0,0.3529412
-33.11053,-140.5802,-38.18414,-31.60944,-144.5051,-31.40213,-38.30215,-140.2813,-30.32236,12.07339,-83.79736,-7.866272,18.08999,-84.31128,-4.780273,32.0605,-84.14014,-1.321289,4.538393,-80.86325,1.251198,18.40834,-80.13583,3.138505,28.75641,-78.95071,4.839895,0,0.07058824,0.05490196,0.3764706
-33.22485,-141.0346,-38.20615,-31.7247,-144.965,-31.41455,-38.41635,-140.7326,-30.34662,21.74321,-84.84198,-7.050568,40.91109,-86.50998,-4.710175,65.82951,-86.7453,-1.565094,15.26682,-80.08832,2.151204,38.63075,-78.2258,4.770162,60.82109,-72.97644,10.03772,0,0.1921569,0.1686275,0.372549
-33.28198,-142.9755,-37.84216,-30.73535,-147.6135,-30.68091,-36.60461,-144.1559,-29.09415,28.03963,-85.47528,-6.575439,56.00342,-88.29596,-5.301575,88.09279,-106.0464,-19.56921,30.23656,-78.6131,3.618851,67.84216,-70.23413,12.07967,70.56121,82.3008,163.9175,0.01960784,0.2901961,0.3529412,0.3764706
-33.62369,-144.3209,-37.90005,-31.07986,-148.9786,-30.70477,-36.94727,-145.5024,-29.14566,34.89275,-86.13458,-6.10022,72.56083,-92.0322,-7.905151,67.17095,94.44921,-177.7418,35.12352,-77.99146,4.196737,77.3706,-59.87589,22.14693,54.78641,89.73696,170.7723,0.01568628,0.3803922,0.4078431,0.3921569
-33.93918,-146.243,-37.79962,-30.97794,-151.1929,-30.43143,-36.51132,-147.9945,-28.70309,41.96441,-86.793,-5.650513,88.19247,-173.7325,-88.56592,41.56432,92.55784,-178.2362,41.82915,-76.97449,5.1214,84.55044,32.9639,114.5299,32.36784,93.72547,173.7935,0.03529412,0.4745098,0.4980392,0.3960784
-33.53839,-146.0489,-37.45779,-29.73474,-151.5042,-29.8671,-34.59686,-148.8737,-27.75995,48.36724,-87.37952,-5.276825,74.34052,99.03925,-174.9316,18.26785,91.31187,-178.077,51.95991,-74.89459,6.98836,65.42142,86.677,167.4099,-2.664001,97.0918,175.0134,0.04313726,0.5607843,0.6156863,0.3882353
-33.66684,-146.204,-37.54782,-30.07416,-151.5373,-30.00705,-35.10483,-148.7685,-27.99139,55.70858,-88.0546,-4.889313,56.47318,94.74444,-178.2971,-8.47113,89.82069,-177.5344,61.20134,-71.9469,9.656593,45.11315,92.66092,172.4447,-35.67667,100.2477,174.2775,0.03921569,0.6784314,0.7490196,0.3882353
-33.61993,-147.0553,-37.33292,-29.39682,-152.7733,-29.60641,-33.91962,-150.3993,-27.34381,63.07274,-88.75696,-4.555359,38.61647,92.91676,-179.226,-35.20685,87.78944,-176.3347,67.42853,-68.77493,12.58634,30.92575,94.75371,173.7592,-58.43564,104.2748,171.5561,0.05098039,0.7764706,0.8313726,0.3921569
-33.60364,-147.3377,-37.26242,-29.17035,-153.1813,-29.47641,-33.52292,-150.9337,-27.13651,71.36917,-89.63992,-4.292511,18.70633,91.49243,-179.6383,-65.01752,82.37796,-171.8072,75.40187,-61.0408,19.92899,12.04734,96.80452,174.5676,-85.74036,173.417,103.9763,0.05490196,0.9058824,0.9568627,0.3921569
-33.72455,-145.0593,-37.84229,-30.97174,-149.8601,-30.56625,-36.67252,-146.5265,-28.91745,77.11576,-90.4126,-4.277496,5.091904,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90833,-56.49506,24.32601,5.825577,97.40704,174.6921,-80.23431,-106.7642,24.66133,0.02352941,1,1,0.3921569
-33.68466,-142.8628,-38.28381,-32.18793,-146.8154,-31.45346,-38.87582,-142.5499,-30.43271,77.11575,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46942,48.97808,-139.0142,77.90831,-56.49503,24.32604,5.825585,97.40704,174.6921,-80.23431,-106.7643,24.66138,0,1,1,0.3882353
-33.78854,-143.6136,-38.22284,-32.08337,-147.7159,-31.30673,-38.60791,-143.6074,-30.18304,77.11575,-90.4126,-4.277466,5.091909,90.63927,-179.7633,-84.46942,48.97798,-139.0141,77.90833,-56.49503,24.32603,5.825573,97.40703,174.6921,-80.23425,-106.7642,24.66132,0.003921569,1,1,0.3921569
-34.03204,-144.245,-38.33081,-32.53714,-148.2143,-31.47119,-39.22299,-143.925,-30.48544,77.11572,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46954,48.97802,-139.0141,77.90829,-56.49503,24.32602,5.825581,97.40703,174.6921,-80.23425,-106.7643,24.66135,0,1,1,0.4
-34.25247,-148.149,-37.69336,-30.87299,-153.3871,-30.15359,-36.07083,-150.4594,-28.26205,77.11575,-90.4126,-4.277466,5.091902,90.63927,-179.7633,-84.46948,48.97802,-139.0141,77.90833,-56.49503,24.32603,5.825577,97.40704,174.692,-80.23428,-106.7643,24.66137,0.03529412,1,1,0.4117647
-34.72772,-155.6863,-36.62033,-27.78085,-163.0509,-28.00134,-30.06631,-162.1358,-24.92929,77.11575,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90831,-56.49503,24.32603,5.825583,97.40703,174.6921,-80.23425,-106.7643,24.66135,0.1019608,1,1,0.4392157
-36.02631,-164.335,-35.9588,-26.56451,-173.0906,-26.55374,-26.75528,-173.2766,-22.95102,77.11578,-90.4126,-4.277466,5.091907,90.63927,-179.7633,-84.46936,48.97793,-139.0141,77.90831,-56.49506,24.32603,5.825578,97.40703,174.6921,-80.23425,-106.7642,24.66133,0.1490196,1,1,0.4941176
-36.60513,-160.3024,-37.0993,-31.3222,-166.8451,-28.6828,-34.99664,-165.0383,-26.16,77.11575,-90.41263,-4.277466,5.091911,90.63927,-179.7633,-84.46945,48.978,-139.0141,77.90831,-56.49506,24.32601,5.825584,97.40703,174.6921,-80.23425,-106.7643,24.66137,0.0627451,1,1,0.4980392
-39.39786,-176.5742,-35.44733,-30.24045,174.7155,-25.62442,-30.78116,174.6852,-22.09055,77.11573,-90.41263,-4.277496,5.091899,90.63927,-179.7633,-84.46945,48.97797,-139.0141,77.90826,-56.49503,24.32603,5.825576,97.40703,174.6921,-80.23425,-106.7642,24.66133,0.1411765,1,1,0.6117647
-43.40906,165.2943,-32.99823,-33.30615,156.3739,-22.59518,-33.30536,156.0856,-18.91727,77.11575,-90.4126,-4.277466,5.091913,90.63928,-179.7633,-84.46942,48.97805,-139.0142,77.90831,-56.49503,24.32603,5.825589,97.40704,174.6921,-80.23428,-106.7643,24.66138,0.1529412,1,1,0.772549
-45.71524,153.9698,-30.72803,-37.24713,146.1958,-20.75711,-38.88007,146.5408,-17.45361,77.11575,-90.41263,-4.277496,5.091912,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90831,-56.49506,24.326,5.825587,97.40703,174.6921,-80.23425,-106.7642,24.66131,0.1176471,1,1,0.8784314
-45.28876,161.6755,-32.63855,-43.44717,157.2839,-24.88593,-50.47842,161.2551,-24.28992,77.11578,-90.41263,-4.277496,5.091904,90.63927,-179.7633,-84.46948,48.97797,-139.0141,77.90833,-56.49506,24.326,5.825579,97.40703,174.6921,-80.23431,-106.7643,24.66136,0,1,1,0.827451
-41.44315,-176.0178,-36.65192,-39.83365,179.6804,-29.1687,-46.63947,-175.8782,-28.71268,77.11569,-90.41254,-4.277435,5.091908,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90831,-56.495,24.32606,5.825583,97.40704,174.692,-80.23425,-106.7643,24.66139,0,1,1,0.6313726
-33.45422,-141.9466,-38.2471,-31.95593,-145.888,-31.43619,-38.64557,-141.6389,-30.39191,77.11572,-90.4126,-4.277466,5.091907,90.63927,-179.7633,-84.46942,48.97798,-139.0141,77.90833,-56.49506,24.32601,5.82558,97.40703,174.6921,-80.23425,-106.7642,24.66133,0,1,1,0.3803922
-28.67633,-122.5408,-36.46512,-27.08704,-126.2446,-30.05188,-33.87299,-122.4457,-28.47809,77.11573,-90.41257,-4.277435,5.091908,90.63927,-179.7633,-84.46951,48.97808,-139.0142,77.90829,-56.495,24.32606,5.825582,97.40703,174.692,-80.23431,-106.7643,24.66139,0,1,1,0.1647059
-26.3363,-112.106,-34.77527,-24.65659,-115.6827,-28.5546,-31.53302,-112.193,-26.69672,77.11572,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46954,48.97802,-139.0141,77.90831,-56.49503,24.32602,5.82558,97.40702,174.6921,-80.23431,-106.7643,24.66134,0,1,1,0.09803922
-26.57376,-113.2187,-34.97736,-24.90488,-116.8089,-28.73709,-31.77072,-113.2843,-26.90887,77.11573,-90.4126,-4.277466,5.091917,90.63927,-179.7633,-84.46954,48.97802,-139.0141,77.90831,-56.49506,24.32601,5.825583,97.40704,174.6921,-80.23425,-106.7643,24.66135,0,1,1,0.1137255
-26.57376,-113.2187,-34.97736,-24.90488,-116.8089,-28.73709,-31.77072,-113.2843,-26.90887,77.11576,-90.4126,-4.277466,5.091915,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90829,-56.49506,24.32601,5.825582,97.40704,174.6921,-80.23425,-106.7643,24.66137,0,1,1,0.1058824
-25.427,-128.3148,-31.79446,-14.1442,-136.3936,-24.18002,-13.08954,-137.0512,-20.50333,77.11575,-90.4126,-4.277435,5.09191,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90831,-56.495,24.32605,5.825581,97.40704,174.692,-80.23428,-106.7643,24.66138,0.2352941,1,1,0.08235294
-23.69778,-148.0382,-30.48584,-1.488556,-160.3792,-22.66193,9.053599,-164.3049,-19.3804,77.11575,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46951,48.97803,-139.0141,77.90829,-56.49503,24.32604,5.825583,97.40703,174.6921,-80.23431,-106.7643,24.66138,0.3960784,1,1,0.1058824
-22.67804,-155.5379,-30.62128,3.993997,-169.8451,-23.06015,18.52626,-175.4879,-20.62146,77.11575,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90833,-56.49506,24.326,5.825583,97.40704,174.6921,-80.23428,-106.7643,24.66134,0.4980392,1,1,0.1137255
-23.35962,-158.1976,-31.05969,3.732492,-172.9053,-23.29498,18.69232,-178.7819,-20.89719,77.11575,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46942,48.97798,-139.0141,77.90833,-56.49506,24.326,5.825583,97.40703,174.6921,-80.23425,-106.7642,24.66133,0.509804,1,1,0.145098
-23.38965,-159.6195,-31.20349,4.327815,-174.6778,-23.43518,19.86358,179.1429,-21.19067,77.11573,-90.4126,-4.277466,5.091909,90.63927,-179.7633,-84.46954,48.97802,-139.0141,77.90833,-56.49506,24.326,5.825585,97.40704,174.6921,-80.23425,-106.7643,24.66138,0.5254902,1,1,0.1529412
-23.88489,-159.4055,-31.30066,3.168305,-174.2147,-23.37482,18.12293,179.9064,-20.91983,77.11573,-90.4126,-4.277466,5.091914,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90831,-56.49503,24.32601,5.825584,97.40703,174.6921,-80.23431,-106.7643,24.66138,0.4941176,1,1,0.1607843
-27.48126,-132.7998,-33.54959,-18.01736,-140.5075,-25.72409,-18.38184,-140.6097,-22.17328,77.11572,-90.4126,-4.277466,5.091905,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90829,-56.49503,24.32604,5.82558,97.40704,174.6921,-80.23425,-106.7643,24.66136,0.145098,1,1,0.172549
-29.2562,-124.9868,-36.79126,-27.68417,-128.7205,-30.33023,-34.45227,-124.8551,-28.82434,77.11575,-90.41263,-4.277466,5.091912,90.63926,-179.7633,-84.46948,48.97798,-139.0141,77.90826,-56.49506,24.32601,5.825581,97.40703,174.6921,-80.23431,-106.7643,24.66134,0,1,1,0.227451
-30.6853,-130.8681,-37.45911,-29.14822,-134.6739,-30.87976,-35.87964,-130.6595,-29.5372,77.11575,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46954,48.97802,-139.0141,77.90833,-56.49506,24.326,5.825577,97.40703,174.6921,-80.23428,-106.7643,24.66134,0,1,1,0.282353
-31.43594,-133.8977,-37.73679,-29.91302,-137.7407,-31.09497,-36.62936,-133.6558,-29.83588,76.88134,-90.37579,-4.272766,5.644015,90.67314,-179.7599,-83.81699,54.10458,-144.1158,77.90829,-56.49503,24.32602,5.825581,97.40704,174.6921,-80.23431,-106.7643,24.66138,0,0.9921569,1,0.3137255
-32.31906,-137.4302,-38.00192,-30.80933,-141.3165,-31.28635,-37.51147,-137.1552,-30.12305,76.41122,-90.30371,-4.265106,6.752186,90.74123,-179.7527,-82.39932,61.61465,-151.576,77.90831,-56.495,24.32604,5.82558,97.40704,174.6921,-80.23428,-106.7643,24.66138,0,0.9882353,1,0.3411765
-36.02542,-152.2451,-38.40399,-34.52985,-156.3093,-31.3754,-41.216,-151.9068,-30.57895,77.11575,-90.4126,-4.277466,5.091909,90.63927,-179.7633,-84.46948,48.97802,-139.0141,77.90826,-56.49503,24.32604,5.82558,97.40704,174.6921,-80.23431,-106.7643,24.66135,0,1,1,0.4666667
-42.15005,-179.5724,-36.1514,-40.5105,176.1004,-28.61215,-47.34708,-179.4978,-28.16754,77.11575,-90.4126,-4.277466,5.091904,90.63927,-179.7633,-84.46945,48.97799,-139.0141,77.90829,-56.49506,24.32602,5.825579,97.40703,174.6921,-80.23431,-106.7643,24.66135,0,1,1,0.682353
-45.69049,158.6804,-31.95914,-43.81128,154.2913,-24.18732,-50.87622,158.1591,-23.53311,77.11572,-90.4126,-4.277435,5.091905,90.63927,-179.7633,-84.46948,48.97802,-139.0141,77.90831,-56.495,24.32604,5.825583,97.40704,174.692,-80.23431,-106.7643,24.66136,0,1,1,0.8509804
-46.84674,148.4112,-29.43372,-44.83112,144.0609,-21.63113,-52.01074,147.5064,-20.70926,77.11578,-90.4126,-4.277466,5.09192,90.63927,-179.7633,-84.46942,48.978,-139.0141,77.90826,-56.49506,24.326,5.825587,97.40704,174.6921,-80.23431,-106.7643,24.66133,0,1,1,0.9333333
-47.50464,140.4221,-27.29877,-34.42627,131.5019,-16.52371,-32.3819,130.6674,-12.5405,77.11572,-90.41257,-4.277435,5.091914,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90831,-56.49503,24.32604,5.825586,97.40704,174.692,-80.23431,-106.7643,24.66139,0.1960784,1,1,1
-47.50464,140.4221,-27.29874,-29.28537,129.7599,-15.6033,-22.759,127.9999,-11.29715,77.11575,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90831,-56.49506,24.32601,5.825582,97.40704,174.6921,-80.23425,-106.7643,24.66135,0.2980392,1,1,0.9960784
-47.06424,142.585,-27.90305,-25.98035,130.7997,-15.72058,-16.86942,128.5134,-11.34476,77.11576,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46948,48.97802,-139.0141,77.90831,-56.49503,24.32602,5.825579,97.40704,174.6921,-80.23431,-106.7643,24.66133,0.3686275,1,1,0.972549
-46.74841,143.3883,-28.16187,-20.30536,129.8843,-15.34116,-6.385315,126.7592,-11.06662,77.11575,-90.4126,-4.277466,5.091917,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90831,-56.49506,24.326,5.825587,97.40704,174.6921,-80.23425,-106.7643,24.66137,0.4666667,1,1,0.9647059
-44.92847,147.9192,-29.59982,-11.88593,131.7608,-16.27121,8.231189,127.0378,-12.5575,77.11578,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46954,48.97802,-139.0141,77.90829,-56.49503,24.32602,5.825579,97.40704,174.6921,-80.23425,-106.7643,24.66135,0.627451,1,1,0.8980392
-41.51559,154.3042,-31.65607,-4.315521,135.5779,-18.5379,19.97858,128.6131,-15.93973,77.11572,-90.41263,-4.277496,5.091909,90.63928,-179.7633,-84.46948,48.97801,-139.0141,77.90826,-56.49506,24.32601,5.825584,97.40704,174.6921,-80.23431,-106.7643,24.66134,0.7529412,1,1,0.7882353
-29.80603,168.3753,-36.25641,12.26947,143.4426,-26.5975,41.4486,126.8374,-30.8067,77.11575,-90.41263,-4.277496,5.091913,90.63927,-179.7633,-84.46954,48.97802,-139.0141,77.90833,-56.49503,24.32601,5.825581,97.40703,174.6921,-80.23428,-106.7643,24.66134,0.9843137,1,1,0.4627451
-27.41605,170.8408,-36.80032,14.73767,145.0246,-28.15829,43.82753,126.3426,-34.07434,77.11573,-90.41257,-4.277435,5.09191,90.63927,-179.7633,-84.46942,48.97806,-139.0142,77.90831,-56.495,24.32604,5.825584,97.40704,174.692,-80.23428,-106.7643,24.66138,1,1,1,0.4
-25.83932,172.682,-36.94189,16.09996,146.5806,-28.99228,44.85055,126.9413,-35.76132,77.11572,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46942,48.97801,-139.0141,77.90831,-56.49506,24.32601,5.825583,97.40704,174.6921,-80.23431,-106.7643,24.66134,1,1,1,0.3607843
-23.83463,174.9782,-37.03906,17.85861,148.5409,-30.00262,46.16582,127.6537,-37.92401,77.11575,-90.4126,-4.277466,5.09191,90.63927,-179.7633,-84.46942,48.97806,-139.0142,77.90826,-56.49503,24.32602,5.825583,97.40703,174.6921,-80.23431,-106.7643,24.66138,1,1,1,0.3019608
-22.40723,176.5885,-37.05441,19.12918,149.9275,-30.68866,47.11252,128.1265,-39.48016,77.11572,-90.4126,-4.277496,5.091915,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90829,-56.49506,24.32601,5.825587,97.40703,174.6921,-80.23425,-106.7643,24.66137,1,1,1,0.2666667
-22.12244,176.9078,-37.05228,19.38454,150.2035,-30.82227,47.30241,128.2173,-39.7926,77.11575,-90.4126,-4.277466,5.091919,90.63927,-179.7633,-84.46942,48.97808,-139.0142,77.90826,-56.49503,24.32602,5.825588,97.40704,174.6921,-80.23431,-106.7643,24.66138,1,1,1,0.2588235
-22.69229,176.2683,-37.05484,18.87422,149.6511,-30.55386,46.92277,128.0344,-39.16815,77.11575,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90829,-56.49503,24.32603,5.825582,97.40704,174.6921,-80.23425,-106.7643,24.66135,1,1,1,0.2862745
-33.60629,164.7201,-34.9473,7.380225,141.8118,-23.84796,35.61082,129.0311,-25.11292,77.11572,-90.4126,-4.277466,5.091915,90.63927,-179.7633,-84.46948,48.97805,-139.0142,77.90829,-56.49506,24.32601,5.825585,97.40704,174.6921,-80.23431,-106.7643,24.66138,0.9137255,1,1,0.5647059
-42.26535,152.9668,-31.25562,-5.495789,134.6503,-18.03116,18.33382,128.1082,-15.21051,77.11573,-90.4126,-4.277466,5.091911,90.63927,-179.7633,-84.46948,48.97803,-139.0141,77.90829,-56.49506,24.32601,5.825584,97.40704,174.6921,-80.23425,-106.7643,24.66137,0.7372549,1,1,0.8117647
-44.86505,149.0216,-29.7514,-15.27856,133.8258,-16.63971,1.688732,129.7095,-12.59296,77.11572,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46945,48.97806,-139.0142,77.90829,-56.49503,24.32603,5.825586,97.40703,174.6921,-80.23428,-106.7643,24.66134,0.5450981,1,1,0.8901961
-46.4855,146.8148,-28.98428,-32.14908,136.977,-17.78369,-28.86017,135.7569,-13.63782,77.11576,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46951,48.97802,-139.0141,77.90829,-56.49506,24.326,5.825587,97.40704,174.6921,-80.23425,-106.7643,24.66135,0.2039216,1,1,0.9372549
-46.55591,151.3057,-30.17346,-44.57971,146.9396,-22.37396,-51.72742,150.5143,-21.53778,77.11571,-90.4126,-4.277466,5.091907,90.63928,-179.7633,-84.46945,48.97803,-139.0141,77.90831,-56.49503,24.32601,5.825585,97.40704,174.6921,-80.23431,-106.7643,24.66135,0,1,1,0.9098039
-44.78043,165.1946,-33.39914,-42.98151,160.8049,-25.67465,-49.97351,164.8856,-25.1351,77.11572,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46948,48.97805,-139.0142,77.90831,-56.49506,24.326,5.825585,97.40703,174.6921,-80.23425,-106.7643,24.66137,0,1,1,0.7607843
-40.38397,-170.9629,-37.26202,-38.81186,-175.2229,-29.8652,-45.57886,-170.747,-29.37296,77.11572,-90.4126,-4.277466,5.091912,90.63927,-179.7633,-84.46948,48.97805,-139.0142,77.90831,-56.49506,24.32601,5.825583,97.40703,174.6921,-80.23425,-106.7643,24.66137,0,1,1,0.6
-36.49658,-154.1661,-38.37094,-34.99792,-158.2524,-31.30225,-41.68729,-153.8293,-30.54706,77.11572,-90.4126,-4.277466,5.091908,90.63927,-179.7633,-84.46948,48.97803,-139.0142,77.90831,-56.49503,24.32603,5.825588,97.40704,174.6921,-80.23431,-106.7643,24.66138,0,1,1,0.4823529
-36.37885,-153.6845,-38.38104,-34.88104,-157.7654,-31.32239,-41.56952,-153.3471,-30.55704,77.11575,-90.4126,-4.277466,5.091907,90.63927,-179.7633,-84.46948,48.97798,-139.0141,77.90826,-56.49506,24.32601,5.825576,97.40703,174.6921,-80.23425,-106.7642,24.66131,0,1,1,0.4784314
